Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,counter_speech
18786,3,2,1,0,0,RT JR Smh nigga mildly retarded RT Thotcho LMFAO RT JustDoJ Griff wasn8217t injuries we8217d legit 61,0.0,RT JR Smh nigga mildly retarded RT Thotcho LMFAO RT JustDoJ Griff wasn8217t injuries we8217d legit 61
22756,3,0,1,2,2,Tuna good rest trash RT AyeoFool Cans spam RT MsBTxo struggle food meat tuna included,0.0,Tuna good rest trash RT AyeoFool Cans spam RT MsBTxo struggle food meat tuna included
2299,3,3,0,0,0,4 old hoes ponk dyke outchea girl talk,0.0,4 old hoes ponk dyke outchea girl talk
2354,3,0,0,3,2,1Corinthians126 Jesus Genesis 219 ground LORD God formed every beast field every bird sky Initiating,0.0,1Corinthians126 Jesus Genesis 219 ground LORD God formed every beast field every bird sky Initiating
20880,3,1,2,0,1,RT zLuketheDuke TonyJRodriguez bunch rednecks hammered three straight days,0.0,RT zLuketheDuke TonyJRodriguez bunch rednecks hammered three straight days
9994,3,0,3,0,1,got hoes sell Shop lmfao TrekGang,0.0,got hoes sell Shop lmfao TrekGang
20974,3,1,2,0,1,Riding ooo bitch nasty,0.0,Riding ooo bitch nasty
1111,3,0,0,3,2,8220ATrueCowboy Truth distance love birds,0.0,8220ATrueCowboy Truth distance love birds
3099,3,0,3,0,1,Dietcarmel JLewyville 128514128514128514 Idgaf man fuck hoes nice look aint,0.0,Dietcarmel JLewyville 128514128514128514 Idgaf man fuck hoes nice look aint
19720,3,1,2,0,1,RT itscoleharmon bitches cup boobs need stop wasting money bras buy tank tops like rest homies,0.0,RT itscoleharmon bitches cup boobs need stop wasting money bras buy tank tops like rest homies
16498,3,0,3,0,1,RT LaVintageTribe Getting checks like Nike Im icy yo bitch like dice soho 127922,0.0,RT LaVintageTribe Getting checks like Nike Im icy yo bitch like dice soho 127922
19242,3,0,3,0,1,RT dahliafoxx sick bitches bitching bitches,0.0,RT dahliafoxx sick bitches bitching bitches
5468,3,0,3,0,1,IamQuiNichole 128514128514128514 song ion kno referred future wife bitch,0.0,IamQuiNichole 128514128514128514 song ion kno referred future wife bitch
317,3,2,1,0,0,ashlingwilde ItsNotAdam bored supposed cute faggot Sometimes,0.0,ashlingwilde ItsNotAdam bored supposed cute faggot Sometimes
20779,3,0,0,3,2,RT wleerpcv Chinese social media feed total hysteria onset bird flu amp recent dead pigs river Shang,0.0,RT wleerpcv Chinese social media feed total hysteria onset bird flu amp recent dead pigs river Shang
7059,3,0,3,0,1,prime13time Vbomb20 hey guess yall forgot im bitch lol,0.0,prime13time Vbomb20 hey guess yall forgot im bitch lol
21696,3,0,1,2,2,Surrender Divinity Conquerors Apocalypse via youtube gtOriental Black Metal Hell,0.0,Surrender Divinity Conquerors Apocalypse via youtube gtOriental Black Metal Hell
4344,3,0,3,0,1,NOTJOHNROSS try respectful instead acting like fucking retard,0.0,NOTJOHNROSS try respectful instead acting like fucking retard
4423,3,1,2,0,1,NotoriousBM95 Buckm00se fucking stupid crackers,0.0,NotoriousBM95 Buckm00se fucking stupid crackers
13321,3,0,3,0,1,brother thincc im playing keep putting AC 60 fuccing wit Ill break amp bitch burning UUUUP 128293128293,0.0,brother thincc im playing keep putting AC 60 fuccing wit Ill break amp bitch burning UUUUP 128293128293
15784,3,0,3,0,1,RT HGShit mama yous hoe Omm yous bitch Omm get jam bet snitch Omm 128514,0.0,RT HGShit mama yous hoe Omm yous bitch Omm get jam bet snitch Omm 128514
18499,3,0,3,0,1,RT WorldStarBests Resisting urge smack bitch,0.0,RT WorldStarBests Resisting urge smack bitch
14012,3,1,2,0,1,hoes cheat,0.0,hoes cheat
20284,3,1,2,0,1,RT pipethefckdown People focus skin tones dating someone fucking retarded brainwashed 128076,0.0,RT pipethefckdown People focus skin tones dating someone fucking retarded brainwashed 128076
13806,3,0,0,3,2,Im gook boy shawty,0.0,Im gook boy shawty
8975,3,0,3,0,1,Didnt know Alberta Brampton bitches flourish,0.0,Didnt know Alberta Brampton bitches flourish
17533,3,0,3,0,1,RT RudeComedian bitches like Im far ugly naw hoe youre closer think,0.0,RT RudeComedian bitches like Im far ugly naw hoe youre closer think
3368,3,1,2,0,1,GoldeeLocx lmao real shit though bitches dumb fuck smh,0.0,GoldeeLocx lmao real shit though bitches dumb fuck smh
1719,3,0,3,0,1,8220nicolehayley ThompsonEra ahhh know smart Donny 128516 YES RT 1285148221 Yass Im glad speak mind 2faces hoes,0.0,8220nicolehayley ThompsonEra ahhh know smart Donny 128516 YES RT 1285148221 Yass Im glad speak mind 2faces hoes
11416,3,3,0,0,0,would like apologize anyone called fat stupid gay nigger jew retarded truly sorry JK trolling Fags,0.0,would like apologize anyone called fat stupid gay nigger jew retarded truly sorry JK trolling Fags
9740,3,1,2,0,1,Goligoski must bleed also leave via ambulance guess Sill closest thing McGrath Hit bitch,0.0,Goligoski must bleed also leave via ambulance guess Sill closest thing McGrath Hit bitch
15894,3,1,2,0,1,RT HornyFacts opinion irrelevant cunt,0.0,RT HornyFacts opinion irrelevant cunt
7091,3,0,1,2,2,rbigwood Hollywood Underwood took shirt started screaming dark hah like horror movie nips,0.0,rbigwood Hollywood Underwood took shirt started screaming dark hah like horror movie nips
11975,3,0,2,1,1,want come buy aint mufuckin fronting nowadays niccas playing games hunned FenkellPayroll Loud,0.0,want come buy aint mufuckin fronting nowadays niccas playing games hunned FenkellPayroll Loud
17180,3,0,1,2,2,RT OhSoDestinee 8220iDocLyfe Ouija movie look like trash8221 really good,0.0,RT OhSoDestinee 8220iDocLyfe Ouija movie look like trash8221 really good
21563,3,2,1,0,0,Sorry fo da rant make mad ashamed colored wish white yall would like,0.0,Sorry fo da rant make mad ashamed colored wish white yall would like
5508,3,0,0,3,2,SparkleLikeZen saves brownie,0.0,SparkleLikeZen saves brownie
15502,3,0,3,0,1,RT FLHippie guy ever called names bitch slut blah blah Id never ever think twice Like fuck I8230,0.0,RT FLHippie guy ever called names bitch slut blah blah Id never ever think twice Like fuck I8230
5047,3,0,3,0,1,ThatTallCashier lol youre retarded 128514,0.0,ThatTallCashier lol youre retarded 128514
14294,3,0,3,0,1,Put ya hands Grade bitch,0.0,Put ya hands Grade bitch
21305,3,0,3,0,1,Since bitches love callin ex girlfriends names much ima start callin names niggas fucked,0.0,Since bitches love callin ex girlfriends names much ima start callin names niggas fucked
3191,3,3,0,0,0,EleyComeEleyGo caykelly16 movies dont matter long coon shit coons youre nigga,0.0,EleyComeEleyGo caykelly16 movies dont matter long coon shit coons youre nigga
14157,3,0,3,0,1,Phone disconnected like hoe thank god shmediums hot spot lol,0.0,Phone disconnected like hoe thank god shmediums hot spot lol
1227,3,0,0,3,2,8220CommonManKFAN thats mock drafts joke friends8221Anyone,0.0,8220CommonManKFAN thats mock drafts joke friends8221Anyone
16650,3,1,2,0,1,RT LouieVRee bitch feet 20 years slavery,0.0,RT LouieVRee bitch feet 20 years slavery
16109,3,0,1,2,2,RT Jakelewis44 dont luv deez hoes128527,0.0,RT Jakelewis44 dont luv deez hoes128527
19328,3,0,0,3,2,RT donthypeme 8220VSamone 8220donthypeme favorites yellow album 8221all it8221 theperfectanswer 127942,0.0,RT donthypeme 8220VSamone 8220donthypeme favorites yellow album 8221all it8221 theperfectanswer 127942
6213,3,2,1,0,0,gonzalezsassy ur sassy white trash change ur username,0.0,gonzalezsassy ur sassy white trash change ur username
21725,3,2,1,0,0,TRUST say JesusChrist would KILLING faggots came back life todays day agegt Spartacus Rome,0.0,TRUST say JesusChrist would KILLING faggots came back life todays day agegt Spartacus Rome
4247,3,2,1,0,0,Mimistheone stop trolling u creepy ass cracker,0.0,Mimistheone stop trolling u creepy ass cracker
9699,3,0,3,0,1,Girls watch hoes always something say bout man bc main one tryin fuck behind back,0.0,Girls watch hoes always something say bout man bc main one tryin fuck behind back
20988,3,0,3,0,1,Ronny kamm pussy,0.0,Ronny kamm pussy
6170,3,0,3,0,1,garrettwinker bitch wasnt following u first place get fuck tl,0.0,garrettwinker bitch wasnt following u first place get fuck tl
4884,3,2,1,0,0,StarkFreeOrDie fuckin want OUTgt Im tired bullshit faggot ass closet racist wannabecommunewithoutrailroad stategt Cali,0.0,StarkFreeOrDie fuckin want OUTgt Im tired bullshit faggot ass closet racist wannabecommunewithoutrailroad stategt Cali
2197,3,1,2,0,1,loud Jamaican horns 128226128227128226 RT KingHorseDick u still single RT GreekOddess yall find ugliest hoes attractive,0.0,loud Jamaican horns 128226128227128226 RT KingHorseDick u still single RT GreekOddess yall find ugliest hoes attractive
23272,3,1,2,0,1,one hoes downloaded JailMail app,0.0,one hoes downloaded JailMail app
4862,3,1,2,0,1,SoftestMuffin TorahBlaze tee13 billy goat hillbillies sucking amp fucking disgraceful brazzen faced unabashed pig,0.0,SoftestMuffin TorahBlaze tee13 billy goat hillbillies sucking amp fucking disgraceful brazzen faced unabashed pig
19043,3,0,2,1,1,RT bayleebork rahshauna keep avi hoe,0.0,RT bayleebork rahshauna keep avi hoe
21167,3,1,2,0,1,burned bitch,0.0,burned bitch
14999,3,0,3,0,1,RT CharlesBWaffle Bitches internet relationships tho Like yous lonely hoe,0.0,RT CharlesBWaffle Bitches internet relationships tho Like yous lonely hoe
6090,3,0,0,3,2,elisepalmer im assuming mickey bubbles,0.0,elisepalmer im assuming mickey bubbles
15947,3,1,2,0,1,RT IHATEVA Niggas Captain Obvious ass tweets treat women lonely low self esteem hoes ea8230,0.0,RT IHATEVA Niggas Captain Obvious ass tweets treat women lonely low self esteem hoes ea8230
2771,3,0,3,0,1,Buckm00se post bid tell nig use jab,0.0,Buckm00se post bid tell nig use jab
8223,6,1,5,0,1,Benzino bitch point blank period,0.0,Benzino bitch point blank period
12959,3,0,3,0,1,Look yall bitches Hmu ya wifi bitches,0.0,Look yall bitches Hmu ya wifi bitches
16099,3,0,3,0,1,RT Jadelovescats Cuddle tell Im beautiful Im needy bitch,0.0,RT Jadelovescats Cuddle tell Im beautiful Im needy bitch
10794,3,2,1,0,0,hate people tell many tattoos make look ugly Like bitch fuck,0.0,hate people tell many tattoos make look ugly Like bitch fuck
7818,3,0,2,1,1,sudden craving hell Oreo cookies,0.0,sudden craving hell Oreo cookies
6573,3,0,3,0,1,kenzystuart1 Hey guy first name fag,0.0,kenzystuart1 Hey guy first name fag
15171,3,0,3,0,1,RT CuhCuhCuh idk skinny bitches think got ass cuh,0.0,RT CuhCuhCuh idk skinny bitches think got ass cuh
19448,6,0,6,0,1,RT funnyorfact stranded island could bring one thing would bring Dora bitch everything fu,0.0,RT funnyorfact stranded island could bring one thing would bring Dora bitch everything fu
8761,3,0,3,0,1,Coons RT YSLRon hoes love putting spaghetti salad fucking platesmh,0.0,Coons RT YSLRon hoes love putting spaghetti salad fucking platesmh
10705,3,1,2,0,1,hate Hacked 20k ass hoe,0.0,hate Hacked 20k ass hoe
4475,3,0,3,0,1,OpalRose4UrSoul duckydynamo TreThreat band negro,0.0,OpalRose4UrSoul duckydynamo TreThreat band negro
12735,3,0,3,0,1,Like bitch u aint first place,0.0,Like bitch u aint first place
6905,3,1,2,0,1,moneyhabitz17 hell yeaIm surrounded hillbillys real ass rednecks,0.0,moneyhabitz17 hell yeaIm surrounded hillbillys real ass rednecks
17079,3,0,3,0,1,RT NooWorrriess Girls vapegtgt faggots say pussy shit like swear,0.0,RT NooWorrriess Girls vapegtgt faggots say pussy shit like swear
24498,3,0,3,0,1,ran 128553 RT sadonnarae hoe texted asking borrow roll tissue tomorrow 128555128555128557128557128557,0.0,ran 128553 RT sadonnarae hoe texted asking borrow roll tissue tomorrow 128555128555128557128557128557
21458,3,0,3,0,1,Sock pussy like Im vegeta,0.0,Sock pussy like Im vegeta
15959,3,0,3,0,1,RT IamTysonBettis u love none hoes matter,0.0,RT IamTysonBettis u love none hoes matter
18470,3,0,3,0,1,RT WhoApollo WCW goes women shit together pretty bitches get way much credit cute w8230,0.0,RT WhoApollo WCW goes women shit together pretty bitches get way much credit cute w8230
21699,3,1,2,0,1,Swag fags gags lml nd yall Niggaz wanna ce swagged foh Im Gxxd Ill stay gd,0.0,Swag fags gags lml nd yall Niggaz wanna ce swagged foh Im Gxxd Ill stay gd
2978,3,0,3,0,1,CroweFaShow cause loads pussy get right,0.0,CroweFaShow cause loads pussy get right
8740,3,0,3,0,1,Come get catfish pussy,0.0,Come get catfish pussy
5935,3,0,2,1,1,creepgoddess oh still talking bitches bet NONE biz tho,0.0,creepgoddess oh still talking bitches bet NONE biz tho
23445,3,0,3,0,1,Women cant something called live lifeApparently thats hoe,0.0,Women cant something called live lifeApparently thats hoe
12933,3,0,2,1,1,Lol tricking niccas left n right,0.0,Lol tricking niccas left n right
21338,3,0,3,0,1,Sloppy ignorance pockets come lil bitch want sloppy toppy,0.0,Sloppy ignorance pockets come lil bitch want sloppy toppy
19671,6,0,6,0,1,RT iluvdrugz bitch dont act crazy dont really want 128080,0.0,RT iluvdrugz bitch dont act crazy dont really want 128080
529,3,1,2,0,1,Like correct Im wrong Doesnt pimpin involve smackin bitches money,0.0,Like correct Im wrong Doesnt pimpin involve smackin bitches money
4883,3,1,0,2,2,StarbucksSanae sure slant Theyre plagiarists idea,0.0,StarbucksSanae sure slant Theyre plagiarists idea
12221,3,0,0,3,2,Karaoke night baby Hi ho Hi ho sing go voice sounds like sandpaper hi ho Hi ho,0.0,Karaoke night baby Hi ho Hi ho sing go voice sounds like sandpaper hi ho Hi ho
7227,3,1,2,0,1,shoe1945 NotoriousBM95 333England shut ur faggot ass thirsty pussy,0.0,shoe1945 NotoriousBM95 333England shut ur faggot ass thirsty pussy
21475,3,0,3,0,1,bitches truly aint shit,0.0,bitches truly aint shit
1564,3,0,3,0,1,8220SouthsideVic pussy treated condoms like cars treat seatbelts kept beeping u put on8221 128514128514,0.0,8220SouthsideVic pussy treated condoms like cars treat seatbelts kept beeping u put on8221 128514128514
20073,3,0,3,0,1,RT marvelmaliks 1DNIPPLES little stupid ass bitch aint fucking,0.0,RT marvelmaliks 1DNIPPLES little stupid ass bitch aint fucking
2790,3,3,0,0,0,CHARLESBARRKLEY hey Sir house nigger uncle tom arent grand ole Mississippi rest case,0.0,CHARLESBARRKLEY hey Sir house nigger uncle tom arent grand ole Mississippi rest case
7466,3,0,3,0,1,vinyldanyl BleedingLSD hes lyin ass bitch lmao,0.0,vinyldanyl BleedingLSD hes lyin ass bitch lmao
1513,3,0,3,0,1,8220ResiDimples heard thigh gaps way telling bitch pussy loose8221,0.0,8220ResiDimples heard thigh gaps way telling bitch pussy loose8221
14653,3,0,0,3,2,RT BaseballPhotos 17 year old girl struck Babe Ruth Lou Gehrig back back banned baseball Yankees 8230,0.0,RT BaseballPhotos 17 year old girl struck Babe Ruth Lou Gehrig back back banned baseball Yankees 8230
12050,3,0,3,0,1,Im smoking good n bitch conceited JAYREIDOFFICIAL,0.0,Im smoking good n bitch conceited JAYREIDOFFICIAL
14617,3,0,3,0,1,RT BOSSBITCH122513 Loyalty lets get money got uu got hoes us,0.0,RT BOSSBITCH122513 Loyalty lets get money got uu got hoes us
21321,3,0,3,0,1,Sitting next neighborhood crazy bitch amp keeps randomly busting laughing,0.0,Sitting next neighborhood crazy bitch amp keeps randomly busting laughing
14828,3,0,1,2,2,RT BriannaLovesA Im sick head colds suuuck top justusabbott challange beer chug 128567128567,0.0,RT BriannaLovesA Im sick head colds suuuck top justusabbott challange beer chug 128567128567
16050,3,0,3,0,1,RT ItsKingWalt Bruh Dont RT 8220TrentW93 Females swear best friend baddest bitch world8221,0.0,RT ItsKingWalt Bruh Dont RT 8220TrentW93 Females swear best friend baddest bitch world8221
10230,3,0,3,0,1,Hunnit hoes house amp fckn Watch dog ass KB ball Ion see bih cause broke hell 2 places goin Broke jail,0.0,Hunnit hoes house amp fckn Watch dog ass KB ball Ion see bih cause broke hell 2 places goin Broke jail
6832,6,1,2,3,2,mayarsharkawi Fake pics get TL u r dismissed muzzie Darknight420 JewJitsuGrl Begbie1 efilnikcufecin7,0.0,mayarsharkawi Fake pics get TL u r dismissed muzzie Darknight420 JewJitsuGrl Begbie1 efilnikcufecin7
24732,3,0,3,0,1,dads fuckin dick bitch made ass supper youre allowed come home mad,0.0,dads fuckin dick bitch made ass supper youre allowed come home mad
2820,3,0,3,0,1,CallNeeshCakey bitch know stfu 128514,0.0,CallNeeshCakey bitch know stfu 128514
22317,3,0,3,0,1,smoking commercials blowing Like bitch yo fault yo child premature shouldnt smoking pregnant,0.0,smoking commercials blowing Like bitch yo fault yo child premature shouldnt smoking pregnant
12265,3,0,3,0,1,pears bitch PEAR,0.0,pears bitch PEAR
6587,3,1,2,0,1,kiefferjason NathannDevlin zachsmith98 bitch tf dumb going someone else told u shut shit,0.0,kiefferjason NathannDevlin zachsmith98 bitch tf dumb going someone else told u shut shit
7094,3,1,2,0,1,realDonaldTrump call pussy,0.0,realDonaldTrump call pussy
15478,3,2,1,0,0,RT ErikCochrane tonydecola 128514128514 nig,0.0,RT ErikCochrane tonydecola 128514128514 nig
8262,3,0,3,0,1,Bitch Im eat ya pussy day long got life,0.0,Bitch Im eat ya pussy day long got life
13056,3,1,2,0,1,Man stop acting like faggots go WIN Kaepernick7,0.0,Man stop acting like faggots go WIN Kaepernick7
19702,3,0,3,0,1,RT itsDC2x Rihanna currently dropping bombs bitches,0.0,RT itsDC2x Rihanna currently dropping bombs bitches
16396,3,1,2,0,1,RT KingCedd Hit bitch nd forget bitch left kids fuckin face,0.0,RT KingCedd Hit bitch nd forget bitch left kids fuckin face
17019,3,0,0,3,2,RT NiallOfficial Absolutely perfect day London Suns Gona cracker wembley tonight Yeaaaaahhhh,0.0,RT NiallOfficial Absolutely perfect day London Suns Gona cracker wembley tonight Yeaaaaahhhh
15145,3,0,3,0,1,RT CraziestSex hoes days like 128514,0.0,RT CraziestSex hoes days like 128514
25139,6,0,6,0,1,u stupid bitch,0.0,u stupid bitch
